,Unnamed: 0,name,ranked,fw,fd,mw,md
18190,18190,크레이지탱크,4,,"529,566USD ",,"44,424USD "
18191,18191,델피니,5,,"1,037,810USD ",,"8,514USD "
18192,18192,마에스트로,6,,"1,779,012USD ",,"240,722USD "
18193,18193,명품히어로,7,,"172,705,000JPY ","262,850,000원", 
18194,18194,발리스타,8,,"274,382USD ",,400CAD 
18195,18195,질주본,9,,"1,083,533USD ",,"94,795USD "
18196,18196,런던타이거,10,,"1,810,805USD ","138,640,000원",0
18197,18197,글로벌스톰,11,,"396,254USD ",,"2,575USD "
18198,18198,카지노스타,12,,"904,575USD ",,"2,460,500JPY "
18199,18199,원모어카드,13,,"1,103,496USD ","117,344,000원", 
18200,18200,킹코트,14,,"493,755USD ","22,837,000원", 
18201,18201,티즈블랙,1,,"804,090USD ",,"1,402USD "
18202,18202,남산시대,2,,"1,037,810USD ","511,781,000원", 
18203,18203,천비성,3,,"3,084,278USD ","108,486,000원", 
18204,18204,스마티트렘,4,"603,215,000원", ,,"29,241USD "
18205,18205,코리아기적,5,,"1,810,805USD ","88,798,000원", 
18206,18206,이스머스,6,,"1,037,810USD ","34,768,000원",0RUB 
18207,18207,마이윈,7,"736,845,000원", ,,"165,311USD "
18208,18208,럭키어필,8,,"2,421,351USD ",,"132,774USD "
18209,18209,엑톤질주,9,,"1,503,825USD ","141,392,000원", 
18210,18210,멋진가이,10,,"568,086USD ","140,481,000원", 
18211,18211,에이맨,11,,"480,001USD ",,0
18212,18212,금아임패커블,12,,"1,732,000USD ",, 
18213,18213,그레이스리,13,,"583,280USD ","41,250,000원", 
18215,18215,세명햇살,1,,"1,810,805USD ",,0
18216,18216,신데렐라,2,,"190,838USD ",,"3,360USD "
18217,18217,사랑다모아,3,,"221,265USD ",,"119,872USD "
18218,18218,히트에이스,4,,"1,732,000USD ","147,765,000원", 
18219,18219,제이이글,5,,"3,084,278USD ",,0
18220,18220,보리보리,6,,"172,705,000JPY ","124,300,000원",0
18221,18221,실버햄튼,7,,"1,810,805USD ",,"31,200USD "
18222,18222,깡돌이,8,,"1,810,805USD ",,"12,320USD "
18223,18223,삼애락,9,,"1,570,380USD ",,"189,416USD "
18224,18224,하이브,10,"2,426,805,000원", ,,"7,160USD "
18225,18225,베스퍼,11,,"804,090USD ",,0
18226,18226,모던프라이드,12,,"389,141USD ","19,400,000원", 
18227,18227,큐피드여장부,13,,"1,103,496USD ","145,591,000원", 
18229,18229,원더풀매직,1,,"1,442,140USD ",,0
18230,18230,벌말대장,2,,"1,779,012USD ",,"19,245USD "
18231,18231,스카이퓨처,3,,"748,000USD ",,"168,798USD "
18232,18232,좋은사이,4,,"416,475,000JPY ","80,230,000원", 
18233,18233,스타러시,5,,"2,494,490USD ",,"24,581USD "
18234,18234,알짜,6,,"4,941,513USD ","206,403,000원", 
18235,18235,스피드가이,7,,"583,280USD ",,"389,618USD "
18236,18236,컨트리로드,8,,"612,935USD ",,"31,270USD "
18237,18237,위너킹,9,,"1,380,200USD ",,375USD 
18238,18238,드림럭키,10,,"669,260USD ","129,334,000원", 
18239,18239,비바레이디,11,,"1,103,496USD ",,"88,898USD "
18240,18240,금아로버스트,12,,"1,503,825USD ","65,000,000원", 
18241,18241,최강다이아,13,,"1,570,380USD ",,"15,840USD "
18243,18243,백랑,1,,"669,260USD ",,"41,514USD "
18244,18244,골든배지,2,,"114,300USD ",,"44,645USD "
18245,18245,쏘아라바바,3,,"1,037,810USD ",,"170,121USD "
18246,18246,골드스파이크,4,,"254,672USD ","363,840,000원", 
18247,18247,어메이징퀸,5,,"254,672USD ",,"4,005USD "
18248,18248,그랜드마스터,6,,"612,935USD ",,0
18249,18249,천지부사,7,,"51,475USD ",,0
18250,18250,일여하여,8,,"3,187,232USD ","118,005,000원", 
18251,18251,스피드댄서,9,,"1,732,000USD ",,"65,375USD "
18252,18252,천마여제,10,,"1,083,533USD ",,0GBP 
18253,18253,이스트트로스,12,,"669,260USD ",0원, 
18254,18254,케이블레이드,13,,"962,237USD ",,0
18255,18255,거버넌스,14,,"1,083,533USD ",,0
18256,18256,라온비트,1,,"1,236,820USD ","184,260,000원", 
18257,18257,알파독,2,,"3,084,278USD ","4,347,000원", 
18258,18258,고스트빌리지,3,,"2,232,830USD ",,"181,816USD "
18259,18259,고웰,4,,"612,935USD ","59,667,000원", 
18260,18260,베가킹,5,,"396,254USD ","1,130,000원", 
18261,18261,불화산,6,,"1,810,805USD ",,0
18262,18262,매드디바,7,,"568,086USD ","121,284,000원", 
18263,18263,머니강자,8,,"3,187,232USD ","118,005,000원", 
18264,18264,슈퍼마스터,9,,"416,475,000JPY ",,"145,138USD "
18265,18265,킬라타스,10,,"114,300USD ",,0
18266,18266,금세다,11,,"416,475,000JPY ","69,900,000원", 
18267,18267,프로폰도로쏘,12,,"612,935USD ",0원, 
18268,18268,파워프라이드,13,,"339,984USD ","30,795,000원", 
18269,18269,정문라이언,14,,"612,935USD ","2,106,000원", 
18270,18270,에이스함성,1,,"612,935USD ",,"29,760USD "
18271,18271,야호골든캣,2,,"3,084,278USD ","41,740,000원", 
18272,18272,슈퍼챔피언,3,,"1,810,805USD ",,"17,886USD "
18273,18273,봄날의기억,4,,"51,475USD ",,"39,370USD "
18274,18274,땡큐대천,5,,"491,312USD ",,"22,580USD "
18275,18275,대군옥,6,,"494,895,000JPY ",,0
18276,18276,알찬누리,7,,"172,705,000JPY ",,"300,000JPY "
18277,18277,킹칸모르,8,,"1,810,805USD ","94,103,000원", 
18278,18278,아델머스탱,9,,"1,732,000USD ","325,130,000원", 
18279,18279,골디락스,10,,"3,545,062USD ","190,561,000원", 
18280,18280,안양호랑이,11,,"2,232,830USD ",,"83,968USD "
18281,18281,라온스페셜,12,,"1,236,820USD ",,"4,200USD "
18282,18282,파이팅대디,13,,"669,260USD ",,"38,063USD "
18283,18283,원더풀댄서,14,,"617,310USD ",, 
18284,18284,마이티칩,1,,"1,065,147USD ",, 
18285,18285,대디코잔,2,,"49,200USD ",, 
18286,18286,스피디루키,3,,"1,889,766USD ",,"20,725USD "
18287,18287,에코빅터,4,,"794,855USD ",,"53,059USD "
18288,18288,강남맨,5,,"748,000USD ",,0
18289,18289,선포레,6,,"1,994,460USD ",,"34,734USD "
18290,18290,무소의뿔,7,,"1,878,013USD ",, 
18291,18291,창성수호,8,,"1,313,155USD ",, 
18292,18292,남촌데이,9,,"1,706,350USD ",,"32,406USD "
18293,18293,문학럭키,10,,"3,312,950USD ",,"56,530USD "
18294,18294,타우러스,11,,"51,475USD ",,"2,720USD "
18295,18295,스카이홀드,12,,"185,213USD ",,"4,650USD "
18296,18296,스트로리아,13,,"1,606,000USD ",,"32,678USD "
18297,18297,철심장,14,,"520,234USD ",, 
18298,18298,무도,1,,"254,672USD ",,"38,880USD "
18299,18299,로열스마티,2,,"1,083,533USD ",,"19,205USD "
18300,18300,메니챔프,3,,"1,732,000USD ",,"6,570USD "
18301,18301,금로열,4,,"493,755USD ","41,484,000원", 
18302,18302,대변화,5,,"456,410USD ","108,486,000원", 
18303,18303,섬싱노바디노,7,,"274,382USD ",0원,0
18304,18304,브랜던,8,,"1,503,825USD ",, 
18305,18305,원더풀딕시,9,,"617,310USD ","37,665,000원", 
18306,18306,파이팅히어로,10,,"742,640USD ",,"18,828USD "
18307,18307,마이티럭,11,,"163,133USD ","64,454,000원", 
18308,18308,능력시대,12,,"114,300USD ","86,310,000원", 
18309,18309,레이징엔젤,13,,"163,133USD ","98,521,000원", 
18310,18310,말라카스,14,,"1,732,000USD ","423,095,000원", 
18311,18311,스포트라이트,1,,"1,103,496USD ","92,242,000원", 
18312,18312,티케이보이,2,,"1,037,810USD ","31,995,000원", 
18313,18313,에너자이저,3,,"583,280USD ","518,306,000원", 
18314,18314,황금파워,4,,"568,629,000JPY ","104,050,000원", 
18315,18315,에스테이크,5,,"1,103,496USD ",,"198,635USD "
18316,18316,원더풀하트,6,,"617,310USD ",,"898,000JPY "
18317,18317,런던액티브,7,,"1,779,012USD ","69,300,000원", 
18318,18318,원앤온리,8,,"1,810,805USD ",,"11,100USD "
18319,18319,천향국색,9,,"804,090USD ","104,724,000원", 
18320,18320,신부,10,,"339,984USD ",,0
18321,18321,피어나다,11,,"254,672USD ",,"133,355USD "
18322,18322,엄지여왕,12,,"315,015USD ",,"80,303USD "
18323,18323,천은짱,13,,"3,084,278USD ",,0
18324,18324,서울크라운,14,,"568,086USD ",,0
18325,18325,럭키재산,1,,"1,810,805USD ","76,860,000원", 
18326,18326,교룡득수,2,,"1,810,805USD ","539,152,000원", 
18327,18327,라온다이아,3,,"1,236,820USD ",,"22,590,000JPY "
18328,18328,자이언트걸,4,,"1,083,533USD ",,330USD 
18329,18329,굿바우,5,,"491,312USD ",0원, 
18330,18330,비르투스,6,,"51,475USD ",,"16,046USD "
18331,18331,초토마,7,,"4,368,214USD ",,"4,100USD "
18332,18332,탑뮤직,8,"1,225,505,000원", ,"2,106,000원", 
18333,18333,미사일캔디,9,,"944,900USD ",,"34,560USD "
18334,18334,라이징삭스,10,,"274,382USD ",,"38,200USD "
18335,18335,한라블로섬,11,,"804,090USD ","236,827,000원", 
18336,18336,인디언보스,12,,"617,310USD ","132,500,000원", 
18337,18337,스마티아델,13,,"1,810,805USD ","72,204,000원", 
18338,18338,스트롱러너,14,,"416,475,000JPY ","39,730,000원", 
18339,18339,굿필승,1,,"769,964USD ",,"20,718USD "
18340,18340,퀴클리선,2,,"597,800USD ",,"238,825USD "
18341,18341,문학젠야타,3,,"1,182,992USD ",,0
18342,18342,새내선,4,,"941,936USD ",, 
18343,18343,언비튼가이,5,,"601,560USD ",,0
18344,18344,선우럭키,6,,"2,612,516USD ",,"81,500EUR "
18345,18345,플라잉팰리스,7,,"1,586,550USD ",,"8,525USD "
18346,18346,거센불패,8,,"1,732,780USD ",, 
18347,18347,스프링꿈,9,,"2,170,340USD ",, 
18348,18348,메디치퀸,10,,"1,606,000USD ",, 
18349,18349,큐피드베이브,11,,"674,405USD ",,0
18350,18350,청춘비바,12,,"1,104,040USD ",, 
18351,18351,디케이미르,13,,"2,691,135USD ",,0
18352,18352,비무량,14,,"2,765,800USD ",,0
18353,18353,정조의꿈,1,,"114,300USD ",,880USD 
18354,18354,마이호크,2,,"491,312USD ","116,080,000원", 
18355,18355,플로리다파워,3,,"3,307,278USD ",,"154,756USD "
18356,18356,대박행진,4,,"439,250USD ",,"143,791USD "
18357,18357,마크스토리,5,,"459,300USD ",,"227,350USD "
18358,18358,삼삼빅토리,7,,"385,807USD ",,"36,622USD "
18359,18359,바램,8,,"3,645,383USD ",,"49,230USD "
18360,18360,불멸의제왕,9,,"251,090USD ",,"77,670USD "
18361,18361,매치캡틴,10,,"770,496USD ",,"21,280USD "
18362,18362,라온스톰,11,,"1,810,805USD ","113,835,000원", 
18363,18363,토함산파워,12,,"163,133USD ","132,010,000원", 
18364,18364,소중한만남,13,,"626,671USD ",,"4,134USD "
18365,18365,슬립웰,14,,"32,400USD ",,0USD 
18366,18366,치프인디,1,,"1,103,496USD ",,"123,939CAD "
18367,18367,글로벌천하,2,,"339,984USD ","174,214,000원", 
18368,18368,더드림,3,,"1,732,000USD ",,0
18369,18369,콰이어트아델,4,,"1,732,000USD ",,170USD 
18370,18370,라온돌풍,5,,"12,891,734USD ",,"417,736USD "
18371,18371,스트롱퀸,6,,"51,475USD ",,"31,669USD "
18372,18372,전정사금,7,,"254,672USD ",,"5,170USD "
18373,18373,에이스샤인,9,,"51,475USD ",,0
18374,18374,정상만세,10,,"493,755USD ","92,266,000원", 
18375,18375,맘마로마,11,,"1,083,533USD ","51,491,000원", 
18376,18376,스토미,12,,"114,300USD ",,"14,959USD "
18377,18377,금아슈프림,13,,"1,503,825USD ",,"12,590USD "
18378,18378,한센바로우즈,14,,"1,810,805USD ",,0
18379,18379,빅트리플,1,,"1,304,800USD ",, 
18380,18380,에코빌,2,,"424,600USD ",,"66,445USD "
18381,18381,슈룹,3,,"751,629USD ",,"42,552USD "
18382,18382,패션피플,4,,"583,280USD ",,"127,465USD "
18383,18383,케이엔에이스,5,,"811,400USD ",,0
18384,18384,말리부진저,6,,"33,840USD ",,"99,679USD "
18385,18385,우정의향기,8,,"865,612USD ",,0
18386,18386,문학엠파이어,9,,"1,985,800USD ",, 
18387,18387,요리조리,11,,"1,037,810USD ",,0
18388,18388,에버더챔프,12,,"221,265USD ",,"218,237USD "
18389,18389,적벽신화,13,,"500,435USD ",,"32,776USD "
18391,18391,송암캣,1,,"339,984USD ",,"79,305USD "
18392,18392,모던베스트,2,,"389,141USD ","40,650,000원", 
18393,18393,월영이,3,,"493,755USD ",,"6,459USD "
18394,18394,팬시팬츠,4,,"274,382USD ",,0
18395,18395,방탄여걸,5,,"1,503,825USD ",,"170,757USD "
18396,18396,매직타이드,6,"824,725,000원", ,"242,767,000원", 
18397,18397,강서프린세스,7,,"794,855USD ",,0
18398,18398,퍼지퀸,8,,"905,434USD ",,"80,662USD "
18399,18399,농본바다,9,,"3,307,278USD ",,"51,417USD "
18400,18400,따뜻한빛,10,,"389,141USD ",,"39,370USD "
18401,18401,마하지존,11,"409,030,000원", ,"65,315,000원", 
18402,18402,위닝투게더,12,,"1,779,012USD ",,"68,760USD "
18403,18403,미스스피드,13,,"1,083,533USD ","77,120,000원", 
18404,18404,원더풀글리터,14,,"4,941,513USD ",,"37,060USD "
18405,18405,이스트임팩트,1,,"3,084,278USD ",,"39,095USD "
18406,18406,룰즈클래스,2,,"3,084,278USD ",,"79,305USD "
18407,18407,블루해머,3,,"804,090USD ",,0
18408,18408,스위트주스바,4,,"254,672USD ",,"16,000USD "
18409,18409,서울데이,5,,"493,755USD ",,0
18410,18410,드림펠라,6,,"1,103,496USD ","101,000,000원", 
18411,18411,후이넘,7,,"389,141USD ",,"46,460USD "
18412,18412,워리어선더,8,,"114,300USD ",,0
18413,18413,플라잉바비,9,,"612,935USD ",,"66,215USD "
18414,18414,제스트원,10,,"339,984USD ","273,895,000원", 
18415,18415,헤시안,11,,"568,086USD ",,0
18416,18416,나도야금,12,,"480,001USD ","337,208,000원", 
18417,18417,위닝질주,13,,"416,475,000JPY ","52,734,000원", 
18418,18418,새로운파티,14,,"210,553USD ","646,673,000원", 
18419,18419,이스트질주,1,,"1,810,805USD ","332,982,000원", 
18420,18420,선더챔프,2,"180,943,000원", ,0원, 
18421,18421,좋은관계,3,,"1,236,820USD ","157,452,000원", 
18422,18422,보고또보고,4,,"583,280USD ",,"44,320USD "
18423,18423,승승파워,5,,"389,141USD ","21,150,000원", 
18424,18424,빅레드,6,,"3,084,278USD ",,0
18425,18425,리얼콩코드,7,,"669,260USD ",,"180,395USD "
18426,18426,거센질풍,8,,"1,810,805USD ",,"90,330USD "
18427,18427,로열천지,9,,"493,755USD ",,0NZD 
18428,18428,베스트마루,10,,"3,000USD ","167,687,000원",0
18429,18429,새내윈,11,,"583,280USD ",,0
18430,18430,문학포리스트,12,,"339,984USD ","248,970,000원",0
18431,18431,슈퍼제니,13,,"249,760USD ","77,538,000원", 
18432,18432,머니라인,14,,"1,570,380USD ","72,204,000원", 
18433,18433,패션드패션,1,,"583,280USD ",,"76,672USD "
18434,18434,서브에이스,2,,"254,672USD ",,0
18435,18435,황금달빛,3,,"51,475USD ","156,730,000원", 
18436,18436,그린폭주,4,,"583,280USD ","50,800,000원", 
18437,18437,강화처녀,5,"656,707,000원", ,"62,770,000원", 
18438,18438,무적장산,6,,"905,434USD ","105,401,000원", 
18439,18439,히어로스피드,7,,"1,779,012USD ",,"32,585USD "
18440,18440,미스양호,8,,"1,103,496USD ",,"46,426USD "
18441,18441,엄청난걸,9,,"101,633USD ","66,230,000원", 
18442,18442,야스,10,,"1,570,380USD ","86,474,000원", 
18443,18443,엠제이퀸,11,,"1,103,496USD ","39,446,000원", 
18444,18444,청담프라이드,12,,"1,037,810USD ",,"94,342USD "
18445,18445,트리운포,13,,"1,732,000USD ","209,197,000원", 
18446,18446,유로아이,14,,"617,310USD ","140,950,000원", 
18447,18447,콜조이,1,,"1,779,012USD ","139,860,000원", 
18448,18448,블랙인디,2,,"1,103,496USD ",,"130,602USD "
18449,18449,우소륭,3,,"1,037,810USD ",,"1,680USD "
18450,18450,질주대로,4,"2,426,805,000원", ,"136,676,000원", 
18451,18451,라스트보스,5,,"1,103,496USD ","44,398,500원", 
18452,18452,누비고,6,,"416,475,000JPY ","270,345,000원", 
18453,18453,카우보이탱고,7,,"1,037,810USD ","358,828,000원", 
18454,18454,울돌목영웅,8,,"612,935USD ","88,402,000원", 
18455,18455,새내초이스,9,,"274,382USD ",,"74,664USD "
18456,18456,나의신화,10,,"583,280USD ","113,350,000원", 
18457,18457,디바인파워,11,,"612,935USD ","18,080,000원", 
18458,18458,튼트나,12,,"1,570,380USD ",,"207,047USD "
18459,18459,에피파니,13,,"389,141USD ",,"5,000USD "
18460,18460,코리아대장부,14,,"172,705,000JPY ","183,340,000원", 
18461,18461,파워돌풍,1,,"254,672USD ",,"53,849USD "
18462,18462,드림맥스,2,,"51,475USD ",0원,0
18463,18463,대완구,3,,"3,084,278USD ",,"65,375USD "
18464,18464,천존,4,,"254,672USD ",,0
18465,18465,정문프린스,5,,"491,312USD ",,0
18466,18466,통일질주,6,,"612,935USD ","131,667,000원", 
18467,18467,베스트스톰,7,,"389,141USD ",,"159,877USD "
18468,18468,선더호스,8,,"416,475,000JPY ",, 
18469,18469,영웅대마,9,,"172,705,000JPY ","66,436,000원", 
18470,18470,지금여기에,10,,"1,779,012USD ","539,152,000원", 
18471,18471,슈퍼파크,11,,"1,503,825USD ",,"131,871USD "
18472,18472,쿨프린세스,12,,"583,280USD ",,"36,875USD "
18473,18473,유정챔프,13,,"339,984USD ","9,200,000원", 
18474,18474,으뜸이루리,14,,"1,810,805USD ",,120USD 
18475,18475,대형호재,1,,"3,084,278USD ",,"1,870USD "
18476,18476,나인아이,2,,"1,732,000USD ",,"13,507,000JPY "
18477,18477,천해강자,3,,"1,810,805USD ","126,511,000원", 
18478,18478,온포인트,4,,"996,330USD ",,"8,177USD "
18479,18479,챌린지삭스,5,,"583,280USD ",,"281,986USD "
18480,18480,셋더페이스,6,,"172,705,000JPY ",,0
18481,18481,미르캡틴,7,,"568,629,000JPY ",0원, 
18482,18482,대지여걸,8,,"7,712,841USD ",0원, 
18483,18483,코리안펄,9,"2,426,805,000원", ,"41,230,000원", 
18484,18484,청담컬링,10,,"58,610USD ","11,500,000원", 
18485,18485,원더풀라이트,11,,"254,672USD ",,400CAD 
18486,18486,굿원더,12,,"1,610,604USD ","84,420,000원", 
18487,18487,테라스피드,13,,"612,935USD ","110,964,000원", 
18488,18488,미르스카이,14,,"172,705,000JPY ",,"216,734USD "
18489,18489,좋은걸,1,,"58,610USD ","157,930,000원", 
18490,18490,제주의흑선,2,,"568,086USD ","90,960,000원",0
18491,18491,루이사,3,,"172,705,000JPY ","697,416,000원", 
18492,18492,여걸비전,4,,"494,895,000JPY ","287,612,000원", 
18493,18493,이글아이,5,,"114,300USD ",,"16,415USD "
18494,18494,질주의꿈,6,,"832,744USD ",,"4,690USD "
18495,18495,함양산삼,7,,"1,732,000USD ",,"41,280USD "
18496,18496,라온윌리엄스,8,,"416,475,000JPY ",,"7,000,000JPY "
18497,18497,원더풀플레저,9,,"617,310USD ",0원, 
18498,18498,백산선더,10,,"114,300USD ",,"1,700AUD "
18499,18499,티케이데이,11,,"1,236,820USD ","31,995,000원", 
18500,18500,방탄마,12,"689,387,200원", ,"155,903,000원", 
18501,18501,캐논슈터,13,,"922,180USD ",,"48,594USD "
18502,18502,딕시어게인,1,,"1,503,825USD ",,0
18503,18503,킹즈스텝,2,,"1,606,000USD ",,"68,990AUD "
18504,18504,대군천하,3,,"1,878,013USD ",,"29,446USD "
18505,18505,레이먼드,4,,"315,015USD ",,"7,400USD "
18506,18506,블루키톤,5,,"2,691,135USD ",,"7,962USD "
18507,18507,원더풀플라이,6,,"254,672USD ","28,230,000원", 
18508,18508,돌아온날리,7,,"301,500USD ",,244USD 
18509,18509,킬리의제왕,8,,"941,936USD ",,"48,513USD "
18510,18510,파크삭스,9,,"1,694,180USD ",,"47,717USD "
18511,18511,역전의우승,10,,"583,280USD ",,"28,405USD "
18512,18512,체인지메이커,11,,"289,325AUD ",,0AUD 
18513,18513,대완마,12,,"51,475USD ",,"80,303USD "
18514,18514,원더풀트루스,13,,"416,475,000JPY ","296,100,000원", 
18516,18516,글로벌골드,1,,"114,300USD ",,0
18517,18517,제주의요정,2,,"493,755USD ","146,135,000원", 
18518,18518,모스트스피드,3,,"172,705,000JPY ","105,693,000원", 
18519,18519,위너블루,4,,"583,280USD ","128,040,000원", 
18520,18520,마칼루파워,5,"130,428,000원", ,"69,936,000원", 
18521,18521,구억마알,6,,"804,090USD ","44,154,000원", 
18522,18522,빅플랜,7,,"190,838USD ","76,500,000원", 
18523,18523,페더럴킹,8,,"172,705,000JPY ",,0JPY 
18524,18524,어디가나,9,"603,215,000원", ,,0
18525,18525,화이트윙,10,,"669,260USD ",, 
18526,18526,록라인,11,,"1,570,380USD ","134,698,000원", 
18527,18527,매직플랜,12,,"190,838USD ",,"55,542USD "
18528,18528,섀도우퀸,13,,"1,570,380USD ","95,420,000원", 
18530,18530,파이어하트,1,,"1,503,825USD ",,"165,311USD "
18531,18531,드림포레,2,,"3,090,101USD ",,"24,870USD "
18532,18532,슈퍼럭키보이,3,"2,426,805,000원", ,"119,344,000원", 
18533,18533,머니실크,4,,"1,083,533USD ","73,023,000원", 
18534,18534,스트롱캡틴,5,,"493,755USD ",,975AUD 
18535,18535,피케이전사,7,,"1,607,774USD ","39,446,000원", 
18536,18536,빅토리킹,8,,"2,580,402USD ",,"30,132CAD "
18537,18537,정상으뜸,9,,"695,299USD ","37,299,000원", 
18538,18538,드림머니,10,,"568,086USD ","231,487,000원", 
18539,18539,최강마,11,,"51,475USD ","107,936,000원", 
18540,18540,스피드벨,12,,"205,617USD ",,"16,285USD "
18541,18541,카일룸여제,13,,"568,629,000JPY ","97,562,000원", 
18542,18542,메인이벤트,14,,"456,410USD ","262,308,000원", 
18543,18543,장산골드,1,,"3,044,000USD ",,"83,550USD "
18544,18544,레이스로열,2,,"748,000USD ",, 
18545,18545,파노라마칸,3,,"405,730USD ",, 
18546,18546,인천캡틴,4,,"601,560USD ",,0
18547,18547,아메리칸포스원,5,,"794,855USD ",,"1,512USD "
18548,18548,장산스타트,6,,"2,612,516USD ",,"3,880USD "
18549,18549,메디치스토리,7,,"1,026,229USD ",, 
18550,18550,카일룸제왕,8,,"1,857,000USD ",,"43,148USD "
18551,18551,더트서퍼,9,,"3,307,278USD ",,"221,283USD "
18552,18552,블랙펀치,10,,"2,691,135USD ",,"167,680USD "
18553,18553,문학스카이,11,,"633,076USD ",,"59,722USD "
18554,18554,나는스타,12,,"3,307,278USD ",,0
18555,18555,로열함성,13,,"2,857,049USD ",, 
18556,18556,배다리질주,14,,"2,983,350USD ",,"36,889USD "
18557,18557,럭키법전,1,,"1,810,805USD ",,"138,998USD "
18558,18558,고업,2,,"254,672USD ",,0
18559,18559,글로벌선더,3,,"804,090USD ","60,800,000원", 
18560,18560,연희일출,4,,"254,672USD ","165,950,000원", 
18561,18561,서클댄서,5,,"835,142USD ","114,172,000원", 
18562,18562,가온포스,6,,"51,475USD ","408,630,000원", 
18563,18563,제마특급,7,,"172,705,000JPY ","183,810,000원", 
18564,18564,최강팀,8,,"583,280USD ",,"7,400USD "
18565,18565,탁트인,9,,"1,810,805USD ",,"21,790CAD "
18566,18566,대군파워,10,,"922,180USD ",,0AUD 
18567,18567,미르스톰,11,,"456,410USD ",,0
18568,18568,야호선더캣,12,,"568,086USD ","34,580,000원", 
18569,18569,초인볼트,13,,"1,732,000USD ",,0
18570,18570,정상여신,1,,"51,475USD ","413,351,000원", 
18571,18571,제이에스군주,2,,"866,428USD ",,"16,532USD "
18572,18572,장산탱크,3,,"3,924,648USD ",,"33,410USD "
18573,18573,정상킹덤,4,,"3,307,278USD ",,"53,813CAD "
18574,18574,절예,5,,"3,670,790USD ",, 
18575,18575,에이스파워풀,6,,"1,247,544USD ",,"20,070USD "
18576,18576,당찬세력,7,,"444,717USD ",,"81,114USD "
18577,18577,심플스타일,9,,"51,475USD ","115,705,000원", 
18578,18578,베링맨,10,,"748,000USD ",,"183,760USD "
18579,18579,퍼스트드림,11,,"915,075USD ",,"168,089USD "
18580,18580,문학의전사,12,,"1,606,000USD ",,"190,402USD "
18581,18581,엘리트라인,13,,"662,000USD ",,"63,922USD "
18582,18582,대군의길,14,,"562,000USD ",,"73,684USD "
18583,18583,티즈플랜,1,,"6,427,830USD ",,"34,690USD "
18584,18584,문학치프,2,,"1,634,200USD ",,"95,940USD "
18585,18585,브리가디어제너럴,3,,"557,300USD ",,"133,879USD "
18586,18586,울트라로켓,4,"261,878,000원", ,"54,978,000원", 
18587,18587,원더풀이블,5,,"254,672USD ",,"3,065,000JPY "
18588,18588,우리,6,,"1,064,727USD ",,"47,602USD "
18589,18589,청담제왕,7,,"3,090,101USD ",,0
18590,18590,메갈리오스,8,,"1,380,200USD ",,"34,540USD "
18591,18591,장산카우보이,9,,"1,037,810USD ",,"46,200USD "
18592,18592,더검푸,10,,"529,566USD ",,"183,600USD "
18593,18593,샴로커,11,,"438,949USD ",,"7,200USD "
18594,18594,토스코노바캣,12,,"658,960USD ",,"63,354USD "
18595,18595,선더라이트,13,,"1,255,660USD ",,"14,834USD "
18596,18596,매직레코드,1,,"1,103,496USD ","254,730,000원", 
18597,18597,실버드래곤,2,,"1,810,805USD ","235,154,000원", 
18598,18598,김천영웅,3,,"1,570,380USD ","111,618,000원", 
18599,18599,불의가속,4,,"1,037,810USD ",,"72,057USD "
18600,18600,컴플리트아너,5,,"274,382USD ","89,370,000원", 
18601,18601,홀리데이참,6,,"1,083,533USD ",,"24,581USD "
18602,18602,젊은영웅,7,"2,426,805,000원", ,,"52,689USD "
18603,18603,베스트포스,8,,"1,083,533USD ",,"15,820USD "
18604,18604,스톰워리어,9,,"1,779,012USD ",,"144,858USD "
18605,18605,티즈파이팅,10,,"254,672USD ",,"53,832USD "
18606,18606,데스크탑,11,,"114,300USD ",,0
18607,18607,엔에스미래,12,,"578,302,000JPY ","113,439,000원", 
18608,18608,천문,13,,"114,300USD ","19,476,000원", 
18609,18609,은혜가득,14,,"416,475,000JPY ","81,727,000원", 
18610,18610,쇼메이커,1,,"32,400USD ",,"1,878USD "
18611,18611,케이엔메니퀸,2,,"1,732,000USD ",,"117,800USD "
18612,18612,최강블랙,3,,"905,434USD ",,"51,487,000JPY "
18613,18613,베스트천상,4,,"1,103,496USD ","116,400,000원", 
18614,18614,원더풀금성,5,,"254,672USD ",,"47,673USD "
18615,18615,화려한강산,6,,"612,935USD ",0원, 
18616,18616,글로벌천사,7,,"1,732,000USD ","41,756,000원", 
18617,18617,금국화,8,,"1,037,810USD ","292,350,000원", 
18618,18618,토루크막토,9,,"1,083,533USD ","34,500,000원", 
18619,18619,런투골,10,"471,819,000원", ,"119,616,000원", 
18620,18620,다울사랑,11,,"905,434USD ",,0
18621,18621,임페리얼데이,12,,"1,083,533USD ","330,540,000원", 
18622,18622,해피드림,13,,"1,732,000USD ","46,200,000원", 
18624,18624,회두령,1,,"669,260USD ",,400USD 
18625,18625,큐피드불릿,2,,"568,629,000JPY ","216,600,000원", 
18626,18626,탑퀄리티,3,,"612,935USD ",,"34,878USD "
18627,18627,샤인뮤직,4,,"32,400USD ",,"17,802USD "
18628,18628,천마투데이,5,,"1,732,000USD ",,850AUD 
18629,18629,보디가드,6,,"3,545,062USD ","190,561,000원", 
18630,18630,아이스스타,7,,"1,083,533USD ",, 
18631,18631,천둥세자,8,,"389,141USD ",,"109,202USD "
