,Unnamed: 0,name,ranked,fw,fd,mw,md
4636,4636,달리는웅지,6,,"133,833USD ",,"66,678USD "
4637,4637,공주사랑,7,,"114,300USD ",, 
4638,4638,내길의빛,8,,"163,133USD ",,761USD 
4639,4639,맹산히어로,9,,"601,560USD ",,"12,880USD "
4640,4640,온누리알바,10,,"835,142USD ",,0NZD 
4641,4641,최고비상,11,,"617,310USD ",,"31,420,000JPY "
4642,4642,라온패트릭,1,,"85,630,000JPY ",0원, 
4643,4643,한센바로우즈,2,,"1,810,805USD ",,0
4644,4644,러브레이스,3,,"1,732,000USD ",,0
4645,4645,초원마루,4,,"493,755USD ","104,724,000원", 
4646,4646,마샤,5,,"1,503,825USD ",,"118,880USD "
4647,4647,브레인스피더,6,,"804,090USD ",0원, 
4648,4648,인디언에코,7,"261,878,000원", ,"84,670,000원", 
4649,4649,정상드림,8,,"804,090USD ",,0
4650,4650,엠제이파티,9,,"2,075,791USD ",,"32,063USD "
4651,4651,속보옹주,10,,"568,086USD ",,"101,898USD "
4653,4653,브랜던,1,,"1,503,825USD ",, 
4654,4654,케미블루,2,,"1,779,012USD ",,"23,200USD "
4655,4655,돌격앞으로,3,,"32,400USD ",,750USD 
4656,4656,에모리삭스,4,,"405,730USD ",,612USD 
4657,4657,베스트에버,5,,"568,086USD ",,"31,270USD "
4658,4658,카일라스댄서,6,,"725,296USD ",,"3,446USD "
4659,4659,대승비법,7,,"3,545,062USD ","80,767,000원", 
4660,4660,골드블루매직,8,,"710,480USD ",,"8,740AUD "
4661,4661,에버더챔프,9,,"221,265USD ",,"218,237USD "
4662,4662,나스카의별,10,,0AUD ,,"89,750USD "
4663,4663,그레이트리,11,,"687,967USD ",,0
4664,4664,큰바다,12,,"1,732,000USD ","98,230,000원", 
4665,4665,클리어검,1,,"205,617USD ","143,647,000원", 
4666,4666,보드람,2,,"339,984USD ",,"24,520USD "
4667,4667,기동대장,3,,"416,475,000JPY ",,"1,870USD "
4668,4668,점보캡틴,4,,"3,084,278USD ","100,842,000원", 
4669,4669,엘란,5,,"1,503,825USD ",,"3,310USD "
4670,4670,러블리누트,6,,"1,732,000USD ","716,613,000원","1,780USD "
4671,4671,승리사랑,7,,"3,187,232USD ",,"232,267USD "
4672,4672,사려니윈,8,,"239,229USD ",,"3,650USD "
4673,4673,킹플러키,9,,"1,610,604USD ",,"125,574USD "
4674,4674,삼삼빅토리,1,,"385,807USD ",,"36,622USD "
4675,4675,환상스타,2,,"623,000USD ",,"11,050EUR "
4676,4676,킬리의제왕,3,,"941,936USD ",,"48,513USD "
4677,4677,인천치프,4,,"1,634,200USD ",,"244,510USD "
4678,4678,황금들판,5,,"225,941USD ",, 
4679,4679,이천쌀,6,,"107,515USD ",,"148,315USD "
4680,4680,주먹도끼,7,,"1,007,708USD ",,"1,605USD "
4681,4681,인천챔프,8,,"1,052,520USD ",,0
4682,4682,사이먼퀸,1,,"274,382USD ","226,930,000원", 
4683,4683,킹오브룰즈,2,,"3,084,278USD ","306,052,000원", 
4684,4684,다다비,3,,"1,146,340USD ",,"137,513USD "
4685,4685,바람의소리,4,,"1,182,992USD ",,0
4686,4686,파레시아,5,,"416,475,000JPY ","44,762,000원", 
4687,4687,하늘에이스,6,,"3,545,062USD ",,0AUD 
4688,4688,스마트드림,7,,"339,984USD ","135,025,000원", 
4689,4689,논스톱행진,8,,"51,475USD ",,"24,620USD "
4690,4690,새내빅토리,9,,"51,475USD ",,0
4691,4691,남원퀸,10,,"907,470USD ","116,218,000원",0
4692,4692,오피엠제이,11,,"51,475USD ",,"137,917USD "
4693,4693,원더풀트루스,1,,"416,475,000JPY ","296,100,000원", 
4694,4694,컬러풀조이,2,,"51,475USD ",,"10,265USD "
4695,4695,비욘드오버,3,,"1,732,000USD ",,0
4696,4696,위너스피릿,4,,"456,410USD ",,"112,985USD "
4697,4697,이스크라,5,,"568,629,000JPY ","16,946,000원", 
4698,4698,스마티아델,6,,"1,810,805USD ","72,204,000원", 
4699,4699,글로벌천하,7,,"339,984USD ","174,214,000원", 
4700,4700,공산,8,,"416,475,000JPY ","69,300,000원", 
4701,4701,라이징삭스,9,,"274,382USD ",,"38,200USD "
4702,4702,동작,10,,"1,810,805USD ",,"176,400USD "
4703,4703,와와여장부,11,,"315,015USD ",,0
4704,4704,탑매직마스터,1,,"3,614,500USD ",,0AUD 
4705,4705,블루파이어,2,,"493,755USD ","125,820,000원", 
4706,4706,초인볼트,3,,"1,732,000USD ",,0
4707,4707,패션피플,5,,"583,280USD ",,"127,465USD "
4708,4708,퀀텀점프,6,,"978,960USD ",,"142,429USD "
4709,4709,프리티오드보이,7,,"148,126USD ",, 
4710,4710,사이먼리치,8,,"274,382USD ",,0
4711,4711,로열훼이버,10,,"118,380USD ",,"4,929USD "
4713,4713,돌아온날리,2,,"301,500USD ",,244USD 
4714,4714,소중한만남,3,,"626,671USD ",,"4,134USD "
4715,4715,말리부진저,5,,"33,840USD ",,"99,679USD "
4716,4716,대박행진,6,,"439,250USD ",,"143,791USD "
4717,4717,킹즈워리어,7,,"239,229USD ",,"57,295USD "
4718,4718,삼육으뜸,9,,"2,746,060USD ",,0
4719,4719,막지마,11,,"268,125USD ",,"28,989USD "
4720,4720,울트라펀치,1,,"742,640USD ",,420USD 
4721,4721,삼성동행,2,,"623,000USD ",,"45,723USD "
4722,4722,탭패션드,3,,"583,280USD ",,"51,158USD "
4723,4723,금아래피드,4,,"203,050AUD ",,"107,720AUD "
4724,4724,그레이삭스,5,,"638,822USD ",,"52,009USD "
4725,4725,흥바람,6,,"456,410USD ","126,080,000원", 
4726,4726,야호스트롱캣,7,,"339,984USD ","46,880,000원", 
4727,4727,브이칸,8,,"185,213USD ",,0
4728,4728,지오스타,9,,"6,169,800USD ",,468USD 
4729,4729,프리마퀸,10,,"456,410USD ",,"37,768USD "
4730,4730,바람속으로,11,,"1,007,708USD ",,"54,660USD "
4731,4731,우리의행복,12,,"568,086USD ","37,184,000원", 
4732,4732,제이콥,1,,"416,475,000JPY ",,"500,000JPY "
4733,4733,초인강자,2,,"1,732,000USD ",,"117,578USD "
4734,4734,플라잉조이,3,,"315,015USD ",,"281,986USD "
4735,4735,메인레이서,4,,"1,570,380USD ",,"126,242USD "
4736,4736,페더라이트,5,,"205,617USD ","186,043,000원", 
4737,4737,명마질주,6,,"172,705,000JPY ",0원, 
4738,4738,천록,7,,"339,984USD ","2,106,000원", 
4739,4739,사려니킹,9,,"568,086USD ","80,558,000원", 
4740,4740,풀문오션,10,,"1,083,533USD ","13,617,000원", 
4741,4741,엄지여왕,11,,"315,015USD ",,"80,303USD "
4742,4742,정문서미트,1,,"583,280USD ",,0
4743,4743,스트레토,2,,"274,382USD ","140,870,000원", 
4744,4744,와일드킹덤,3,,"297,000USD ",,"41,514USD "
4745,4745,라피도볼트,4,,"804,090USD ","40,825,000원", 
4746,4746,대형호재,5,,"3,084,278USD ",,"1,870USD "
4747,4747,한라블로섬,6,,"804,090USD ","236,827,000원", 
4748,4748,백학,7,,"210,553USD ","269,786,000원", 
4749,4749,만세,8,,"2,765,800USD ",,"45,700USD "
4750,4750,밀키셰리,9,,"3,545,062USD ",,"3,850,000JPY "
4751,4751,싱싱유로,10,,"617,310USD ",,"13,640AUD "
4752,4752,위너마운틴,1,,"1,607,774USD ","133,790,000원", 
4753,4753,컬러즈킹,2,,"51,475USD ","40,536,000원", 
4754,4754,패스티스트,3,,"163,133USD ",,"106,365USD "
4755,4755,푸에르스페스,4,,"1,570,380USD ",,"7,440USD "
4756,4756,레지나,5,,"695,299USD ","108,067,000원", 
4757,4757,더블에스,6,,"3,187,232USD ","15,449,000원",0
4758,4758,에이스돈키,7,,"493,755USD ",,"19,456USD "
4759,4759,베스트맨,8,,"3,545,062USD ","37,873,000원", 
4760,4760,서울시티,9,,"3,084,278USD ",,"66,930AUD "
4761,4761,블루메가엘라,10,,"1,083,533USD ",,0
4762,4762,레몬키드,11,,"3,728,170USD ",,"52,496USD "
4763,4763,라온스텔라,1,,"3,090,101USD ",,"60,617USD "
4764,4764,올댓코리아,2,,"454,630USD ",,"23,200USD "
4765,4765,함양산삼,3,,"1,732,000USD ",,"41,280USD "
4766,4766,동해클럽,4,,"172,705,000JPY ",,"16,528,000JPY "
4767,4767,탄탄위너,5,,"804,090USD ",,"31,605USD "
4768,4768,영웅불패,6,,"1,267,273USD ",,"47,249USD "
4769,4769,광폭주행,8,,"315,015USD ","71,085,000원",0
4770,4770,시티챔프,9,,"3,545,062USD ","109,402,000원", 
4771,4771,선더머니,10,,"114,300USD ","145,668,800원", 
4773,4773,천년의비,1,,"1,503,825USD ","76,460,000원", 
4774,4774,창성강자,2,,"3,545,062USD ",,"45,835USD "
4775,4775,레인,3,,"1,083,533USD ","125,768,000원", 
4776,4776,우정의향기,4,,"865,612USD ",,0
4777,4777,클린업드림,5,,"1,503,825USD ","25,763,000원", 
4778,4778,정동독주,6,,"1,607,774USD ",,"89,509USD "
4779,4779,피오레,7,,"3,545,062USD ",,"10,420USD "
4780,4780,메이세이드림,8,,"494,895,000JPY ",,"124,453USD "
4781,4781,강철시대,9,,"1,610,604USD ",,"21,527USD "
4782,4782,로열복순이,10,,"1,570,380USD ",,"3,498USD "
4783,4783,라스트잭팟,11,,"568,086USD ",,0AUD 
4784,4784,베스트빅토리,1,,"85,630,000JPY ","138,880,000원", 
4785,4785,해피스트,2,,"51,475USD ","40,536,000원", 
4786,4786,메인이벤트,3,,"456,410USD ","262,308,000원", 
4787,4787,메니스마트,4,,"1,732,000USD ","138,070,500원", 
4788,4788,천하형국,5,,"70,961,000JPY ","44,551,500원", 
4789,4789,정상으뜸,6,,"695,299USD ","37,299,000원", 
4790,4790,스트롱캡틴,7,,"493,755USD ",,975AUD 
4791,4791,낭만스타,8,,"3,187,232USD ","210,254,000원", 
4792,4792,강서으뜸,9,,"1,810,805USD ",,"170,121USD "
4793,4793,퍼스티지,10,,"163,133USD ",,"170,595USD "
4794,4794,어린왕자,11,,"339,984USD ",,438USD 
4795,4795,마이호크,1,,"491,312USD ","116,080,000원", 
4796,4796,문학위너,2,,"251,090USD ",,"21,489USD "
4797,4797,소울리마제스틱,3,,"239,229USD ",,"148,804USD "
4798,4798,레이징엔젤,4,,"163,133USD ","98,521,000원", 
4799,4799,고고비,5,,"1,146,340USD ",,"40,820USD "
4800,4800,사바킹덤,6,,"114,300USD ",,"3,550NZD "
4801,4801,위대한파이터,7,,"1,005,413USD ",,"14,600USD "
4802,4802,아메리칸벨,8,,"417,800USD ",,"2,100USD "
4803,4803,천운킹덤,9,,"1,857,000USD ",,"3,070USD "
4804,4804,엑시트포인트,10,,"2,494,490USD ",,100USD 
4805,4805,머스탱런,11,,"3,645,383USD ",,500USD 
4807,4807,최강스타,1,,"1,380,200USD ",,600USD 
4808,4808,미르스톰,2,,"456,410USD ",,0
4809,4809,라온세레나,3,,"1,810,805USD ","49,730,000원", 
4810,4810,서클댄서,4,,"835,142USD ","114,172,000원", 
4811,4811,럭셔리해피,5,,"493,755USD ","112,068,000원", 
4812,4812,아르고멜로디,6,,"193,766USD ",,0
4813,4813,섬싱미스터리,7,,"274,382USD ",0원, 
4814,4814,정상오름,8,,0,"92,286,000원",0
4815,4815,머니대륙,9,,"568,629,000JPY ","213,750,000원", 
4816,4816,능력시대,10,,"114,300USD ","86,310,000원", 
4817,4817,그린케이,12,,"493,755USD ",,0
4818,4818,딕시어게인,1,,"1,503,825USD ",,0
4819,4819,메니그랜드,2,,"1,732,000USD ",,"15,820USD "
4820,4820,스트롱벌처,3,,"416,475,000JPY ",,"251,959USD "
4821,4821,한일달빛,4,,"274,382USD ",,"24,008USD "
4822,4822,호크행진곡,5,,"1,610,604USD ",, 
4823,4823,여울이,8,,"3,294,901USD ","15,449,000원",0
4824,4824,당당한여걸,9,,"3,545,062USD ","73,127,000원", 
4825,4825,소비뇽,10,,"51,475USD ",0원,0
4826,4826,우라칸,11,,"371,623,500JPY ",,0
4827,4827,크레이지팩터,1,,"922,180USD ",,"109,500AUD "
4828,4828,매치캡틴,2,,"770,496USD ",,"21,280USD "
4829,4829,프로함성,3,,"1,706,350USD ",,"47,741USD "
4830,4830,가온퀸,4,,"1,606,000USD ",,"189,055USD "
4831,4831,케이킹,5,,"804,090USD ","236,827,000원", 
4832,4832,웰니스케이,6,,"996,330USD ",,"23,950USD "
4833,4833,초동레이스,7,,"456,410USD ","158,023,000원", 
4834,4834,바다치프,8,,"1,851,803USD ",,"2,575USD "
4835,4835,구통사,1,,"1,139,150USD ",,"70,245USD "
4836,4836,선더라이트,2,,"1,255,660USD ",,"14,834USD "
4837,4837,장산카우보이,3,,"1,037,810USD ",,"46,200USD "
4838,4838,케이엔블루,4,,"804,090USD ",,0
4839,4839,삼정타핏,5,,"703,884USD ",,"1,200CAD "
4840,4840,소통시대,6,"200,839,000원", ,0원, 
4841,4841,찬마,7,,"1,732,000USD ",,"39,894CAD "
4842,4842,천마,8,,"698,574USD ",,"5,859USD "
4843,4843,해마루,9,,"835,142USD ",,0
4844,4844,장산와일드,1,,"638,822USD ",,"62,422USD "
4845,4845,골드마운틴,2,,"2,323,040USD ",,"243,890USD "
4846,4846,알파칸,3,,"3,545,062USD ",,600AUD 
4847,4847,프로마테우스,4,,"310,542USD ",,0
4848,4848,땡큐찰리,5,,"251,090USD ",,"115,595USD "
4849,4849,대쥬신,6,,"1,716,950USD ",,"111,226USD "
4850,4850,새벽이,7,,"339,984USD ","64,155,000원", 
4851,4851,스트롱로드,9,,"548,595USD ",,"31,669USD "
4852,4852,스모키베일,10,,"1,359,274USD ",,"40,486USD "
4853,4853,박차오름,11,,"568,629,000JPY ",,"1,175GBP "
4854,4854,굿헤니,12,,"1,124,820USD ",,"171,091USD "
4855,4855,싱싱장수,1,,"172,705,000JPY ","81,720,000원", 
4856,4856,형마푸부,2,,"3,084,278USD ",,"101,060USD "
4857,4857,시드니머니,3,"579,356,000원", ,"262,056,000원", 
4858,4858,천지애가,4,,"804,090USD ",,0
4859,4859,대대손손,5,,"3,084,278USD ","46,740,000원",0
4860,4860,그린파크,6,,"1,503,825USD ",,"14,496,000JPY "
4861,4861,풍문으로,7,,"1,889,766USD ",,"32,476USD "
4862,4862,로열리멤버,8,,"516,977USD ",,"88,045USD "
4863,4863,마하선더,9,,"114,300USD ","223,745,000원", 
4864,4864,함양상림,10,,"51,475USD ","147,579,000원", 
4865,4865,이글아이,11,,"114,300USD ",,"16,415USD "
4866,4866,새로운군주,12,,"568,629,000JPY ","77,630,000원", 
4867,4867,수호,1,,"695,299USD ",,"14,615USD "
4868,4868,미사일캔디,2,,"944,900USD ",,"34,560USD "
4869,4869,킹오브이글,3,,"172,705,000JPY ","511,520,000원", 
4870,4870,윈드리버,4,,"1,503,825USD ",,"1,100USD "
4871,4871,광야불기둥,5,,"3,084,278USD ",,"8,764USD "
4872,4872,초오롱마,6,,"662,000USD ",,"21,569USD "
4873,4873,머니샤프,7,,"456,410USD ",,0
4874,4874,내길의빛,8,,"163,133USD ",,761USD 
4875,4875,엑스블레이드,9,,"396,254USD ","5,280,000원", 
4876,4876,스틸런,10,,"3,187,232USD ","239,805,200원", 
4878,4878,컴플리트킹덤,1,,"51,475USD ",,"46,346USD "
4879,4879,마성투혼,2,,"339,984USD ","75,012,000원", 
4880,4880,위너블루,3,,"583,280USD ","128,040,000원", 
4881,4881,금아플로러스,4,,"1,732,000USD ",,"31,605USD "
4882,4882,머니챔프,5,"2,426,805,000원", ,, 
4883,4883,제이에스파워,6,,"617,310USD ","44,154,000원", 
4884,4884,화려,7,,"1,810,805USD ","181,012,000원", 
4885,4885,라온블러드,8,,"1,236,820USD ",,"7,000,000JPY "
4886,4886,한일모아,9,,"1,083,533USD ",,0
4887,4887,매드디바,10,,"568,086USD ","121,284,000원", 
4888,4888,퍼펙트파워,11,,"51,475USD ",,"198,635USD "
4889,4889,이천특급,12,,"583,280USD ","104,626,000원", 
4890,4890,위너크라운,1,,"493,755USD ",,"8,014USD "
4891,4891,화룡,3,,"456,410USD ",,"21,370USD "
4892,4892,마하탄생,4,,"1,064,727USD ",,"170,220USD "
4893,4893,수제비,5,"435,833,000원", ,"51,001,000원", 
4894,4894,빅토리스타,6,,"835,142USD ",,"70,494USD "
4895,4895,로열샬롬,7,,"339,984USD ","47,730,000원", 
4896,4896,스칼렛퍼펙트,8,,"339,984USD ","49,730,000원", 
4897,4897,블루스타매직,9,,"1,606,000USD ",,0AUD 
4898,4898,피닉스울프,1,,"1,103,050CAD ",,"1,458,198USD "
4899,4899,사과랑,2,,"456,410USD ","107,578,000원", 
4900,4900,큐피드가이,3,,"439,250USD ",,"78,614USD "
4901,4901,굴참나무숲,4,,"107,515USD ","140,481,000원", 
4902,4902,헤일로버드,5,,"568,629,000JPY ","25,157,000원", 
4903,4903,패션플레이어,6,,"583,280USD ",,"76,369USD "
4904,4904,골드페릴라,7,,"804,090USD ","68,944,000원", 
4905,4905,캡틴포스원,8,,"142,605USD ",,342USD 
4906,4906,장산스타트,9,,"2,612,516USD ",,"3,880USD "
4907,4907,디케이나린,10,,"1,154,000USD ",,"30,210USD "
4908,4908,금아글로리,11,,"114,300USD ","86,645,000원", 
4909,4909,리처드오브뉴스테,12,,"1,319,481USD ",,"43,404USD "
4910,4910,날아라힐,1,,"51,475USD ",,616USD 
4911,4911,천괴성,2,,"205,617USD ","106,041,000원", 
4912,4912,글로리번,3,,"1,570,380USD ","137,120,000원", 
4913,4913,태풍아이즈,4,,"1,732,000USD ","113,299,000원", 
4914,4914,희망스타,5,,"416,475,000JPY ","115,441,000원", 
4915,4915,큐피드플라잉,6,,"51,475USD ","227,208,000원", 
4916,4916,영웅불패,7,,"1,267,273USD ",,"47,249USD "
4917,4917,사려니킹,8,,"568,086USD ","80,558,000원", 
4918,4918,아이엠스타,1,,"944,900USD ",,0
4919,4919,갈잎,2,,"1,083,533USD ",,0USD 
4920,4920,블랙윈드,3,,"339,984USD ",,0
4921,4921,한양공주,5,,"1,503,825USD ",,0
4922,4922,우대륭,6,,"3,924,648USD ",,"176,880USD "
4923,4923,슈퍼여왕,7,,"371,623,500JPY ","110,964,000원", 
4924,4924,하늘의스타,8,,"3,084,278USD ",,"12,350USD "
4925,4925,스위틀리휴머,9,,"456,410USD ",,"1,713USD "
4926,4926,팝스트리트,11,,"158,713AUD ","58,313,000원", 
4927,4927,기븐위켄드,12,,"1,083,533USD ","162,170,000원", 
4928,4928,명왕,1,,"51,475USD ",,"63,382USD "
4929,4929,로열고스트,2,,"568,086USD ","1,800,000원", 
4930,4930,금빛열정,3,,"205,617USD ","108,260,000원", 
4931,4931,하이비트,4,,"585,719USD ",,"41,475USD "
4932,4932,실버라이언,5,,"4,374,590USD ",,"181,694USD "
4933,4933,드래곤보트,6,,"491,312USD ","58,220,000원", 
4934,4934,운주영웅,7,,"2,580,402USD ",,"46,600USD "
4935,4935,해왕,8,,"493,755USD ","45,600,000원", 
4936,4936,밸리퀸,9,,"491,312USD ","244,933,000원", 
4937,4937,큐피드초이스,10,,"1,694,180USD ",,760USD 
4938,4938,레이디다이아,11,"817,614,000원", ,"101,880,000원", 
4940,4940,문학의전사,1,,"1,606,000USD ",,"190,402USD "
4941,4941,인천캡틴,2,,"601,560USD ",,0
4942,4942,초동보배,3,,"158,713AUD ","107,054,000원", 
4943,4943,사이먼리치,4,,"274,382USD ",,0
4944,4944,마이시스터니나,6,,"301,500USD ",,"360,122USD "
4945,4945,천강성,7,,"210,553USD ","269,786,000원", 
4946,4946,남촌데이,8,,"1,706,350USD ",,"32,406USD "
4947,4947,맨해튼뮤직,9,,"6,169,800USD ",,365USD 
4948,4948,아메리칸포스원,10,,"794,855USD ",,"1,512USD "
4949,4949,산토스,11,,"1,570,380USD ","115,231,000원", 
4950,4950,천사박,12,,"1,039,000USD ",,"18,519USD "
4951,4951,문학타이거,1,,"1,146,340USD ",,"32,280USD "
4952,4952,플라잉보스,2,,"454,630USD ",,"135,086USD "
4953,4953,몬테비데오,3,,"239,229USD ",,0
4954,4954,솔파랑,4,,"456,410USD ",,"1,100USD "
4955,4955,와일드파이트,5,,"1,154,000USD ",,"1,401USD "
4956,4956,우먼볼트,6,,"727,290USD ",,0AUD 
4957,4957,아이비에스마린,7,,"583,280USD ",,"10,210USD "
4958,4958,황홀한질주,8,,"1,030,266USD ",,0
4959,4959,해피보이,9,,"1,694,180USD ",,"41,330USD "
4960,4960,문학아리아리,1,,"1,146,340USD ",,"10,377USD "
4961,4961,이글스그리프터,2,,"1,319,481USD ",,"136,041USD "
4962,4962,오더파지빌리티스,3,,"1,284,949USD ",,"68,250USD "
4963,4963,캣츠미라클,4,,"1,694,180USD ",,"4,970USD "
4964,4964,금아킹덤,5,,"8,387,500USD ",,"17,700USD "
4965,4965,업라이트,6,,"1,570,380USD ","123,912,000원", 
4966,4966,엠파이어킹덤,8,,"1,304,800USD ",,"64,278USD "
4967,4967,쾌한예봉산,9,,"1,810,805USD ",,"40,150USD "
4968,4968,안목항,1,,"396,254USD ","82,258,000원", 
4969,4969,천은짱,3,,"3,084,278USD ",,0
4970,4970,늑대전사,4,,"51,475USD ","114,539,000원", 
4971,4971,킹리,5,,"172,705,000JPY ",,0
4972,4972,운해베스트,6,,"3,545,062USD ",,"38,018,000JPY "
4973,4973,이길래오,7,,"493,755USD ","149,983,000원", 
4974,4974,좋은가문,8,,"172,705,000JPY ","157,452,000원", 
4975,4975,리빙인더모던,9,,"254,672USD ",,"9,490USD "
4976,4976,서울매직,10,,"163,133USD ","107,712,000원", 
4977,4977,쏘아라흑장군,11,,"1,732,000USD ",,"170,121USD "
4978,4978,정문레이저,12,,"205,617USD ",,"101,898USD "
4979,4979,메니스탠드,1,,"1,732,000USD ",,"94,795USD "
4980,4980,스톰포스,2,,"1,732,000USD ","112,168,000원", 
4981,4981,라온조이,3,,"1,810,805USD ",,"4,940AUD "
4982,4982,패밀리파크,4,,"172,705,000JPY ",,"57,200USD "
4983,4983,농부의수채화,5,,"396,254USD ","141,780,000원", 
4984,4984,야호엠제이캣,6,,"493,755USD ","92,494,000원", 
4985,4985,로열블레이드,7,,"493,755USD ","10,520,000원", 
4986,4986,뇌성벽력,8,,"493,755USD ",, 
4987,4987,라온호크,9,,"1,083,533USD ",,640USD 
4988,4988,마하승천,10,,"1,083,533USD ","55,014,000원", 
4989,4989,퍼펙트라이트,11,,"114,300USD ",,780USD 
4990,4990,으뜸이루리,12,,"1,810,805USD ",,120USD 
4991,4991,라온터프맨,1,,"1,236,820USD ",,"22,590,000JPY "
4992,4992,스트롱퀸,2,,"51,475USD ",,"31,669USD "
4993,4993,콰이어트아델,3,,"1,732,000USD ",,170USD 
4994,4994,원더플레이스,4,,"978,960USD ",,"4,069USD "
4995,4995,원더풀오렌지,5,,"493,755USD ","353,733,000원", 
4996,4996,당찬바람,6,,"3,084,278USD ","117,440,000원", 
4997,4997,원더풀플레저,7,,"617,310USD ",0원, 
4998,4998,베스트럭키,8,,"51,475USD ",,0
4999,4999,마하네단,9,,"804,090USD ","81,190,000원", 
5000,5000,스페셜어게인,10,,"695,299USD ","75,782,000원", 
5001,5001,뉴드림,11,,"190,838USD ",0원, 
5002,5002,스마트돌풍,12,,"51,475USD ","60,246,000원", 
5003,5003,금노래,2,,"416,475,000JPY ","242,168,800원", 
5004,5004,디아볼라,3,,"804,090USD ",,0
5005,5005,천년의고도,4,,"205,617USD ",,761USD 
5006,5006,최강캠프,5,,"51,475USD ",,"80,592USD "
5007,5007,블루밴드,6,,"1,503,825USD ",,0
5008,5008,해피하와이,7,,"3,084,278USD ",,0AUD 
5009,5009,서울시티,9,,"3,084,278USD ",,"66,930AUD "
5010,5010,파크데이,10,,"1,503,825USD ",,"54,248USD "
5011,5011,원더풀힐스,11,,"416,475,000JPY ",,"1,878,000JPY "
5012,5012,젝스칸,12,,"416,475,000JPY ",,400USD 
5013,5013,논스톱플라잉,1,"470,582,000원", ,"119,331,000원", 
5014,5014,금로열,2,,"493,755USD ","41,484,000원", 
5015,5015,갑오풀퀸,3,,"3,084,278USD ","256,115,000원", 
5016,5016,달리는에이스,4,,"568,086USD ","145,591,000원", 
5017,5017,캠프바다,5,,"339,984USD ","58,130,000원", 
5018,5018,라온브라이언,6,,"12,891,734USD ",,"22,590,000JPY "
5019,5019,프라임퀸,7,"1,220,375,000원", ,"69,370,000원", 
5020,5020,남원퀸,8,,"907,470USD ","116,218,000원",0
5022,5022,불의퀸,1,,"565,716USD ",,0
5023,5023,대천히어로,2,,"114,300USD ",,"137,366USD "
5024,5024,백상,4,,"456,410USD ","130,190,000원", 
5025,5025,페더럴캣,6,,"172,705,000JPY ",,"10,948,000JPY "
5026,5026,대한일품,7,,"1,810,805USD ",,"40,470USD "
5027,5027,창성진주,8,,"3,545,062USD ",,0JPY 
5028,5028,굳세어라,9,,"3,545,062USD ","56,396,000원", 
5029,5029,하늘을달리다,2,,"51,475USD ",,"17,358USD "
5030,5030,불굴의러너,3,,"1,293,782USD ",, 
5031,5031,인듀어런스,4,,"1,570,380USD ","140,176,000원", 
5032,5032,클린업히어로,5,,"413,284USD ",,"9,180USD "
5033,5033,달려라레오,6,,0AUD ,,0AUD 
5034,5034,세라칸,7,,"568,086USD ","155,619,000원", 
5035,5035,에코퍼스트온,8,,"915,075USD ",,"106,693USD "
5036,5036,햇빛나,9,,"185,417USD ","157,894,000원", 
5037,5037,굿카이로,10,,"562,000USD ",,"32,192USD "
5038,5038,잘루지,11,,"742,640USD ",,"109,920USD "
5040,5040,남쪽나라,1,,"494,895,000JPY ","188,186,000원", 
5041,5041,로열스마티,3,,"1,083,533USD ",,"19,205USD "
5042,5042,파크블레이드,5,,"1,503,825USD ",,"60,950USD "
5043,5043,인디언보스,6,,"617,310USD ","132,500,000원", 
5044,5044,동해클럽,7,,"172,705,000JPY ",,"16,528,000JPY "
5045,5045,선퀸,9,,"493,755USD ",,"79,331USD "
5046,5046,선빅터,11,,"107,515USD ","15,449,000원",0
5047,5047,빛나는루비,12,,"1,570,380USD ","129,643,000원", 
5048,5048,알리바바마린,1,,"1,026,229USD ",,"17,225USD "
5049,5049,대변화,2,,"456,410USD ","108,486,000원", 
5050,5050,리틀보이플래시,4,,"405,730USD ",,"18,265USD "
5051,5051,마이티존,6,,"1,779,012USD ",,"35,670USD "
5052,5052,플래시제트,7,,"405,730USD ",,464USD 
5053,5053,맹주,8,,"4,383,200USD ",,0USD 
5054,5054,선스타트,9,,"794,855USD ",,0
5055,5055,스피드영웅,10,,"3,084,278USD ","34,768,000원",0RUB 
5056,5056,시스푸마캡틴,11,,"585,719USD ",,"106,401USD "
5057,5057,반지의함성,1,,"1,503,825USD ",,"5,140USD "
5058,5058,장산플라이,2,,"51,475USD ",,"12,567USD "
5059,5059,해들뫼,3,,"416,475,000JPY ",,"42,652USD "
5060,5060,델타케이,4,,"278,406USD ","80,230,000원", 
5061,5061,검향,5,,"205,617USD ","208,609,000원", 
5062,5062,스마일걸,6,,"172,705,000JPY ",,"22,220,000JPY "
5063,5063,시티엔젤,7,,"339,984USD ",,"128,935USD "
5064,5064,더지존,8,,"439,250USD ",,"112,786USD "
5065,5065,뉴패러다임,9,,"205,617USD ","59,327,000원", 
5066,5066,큐피드데이트,10,,"3,084,278USD ",,"73,410USD "
5067,5067,볼드나이너,11,,"456,410USD ",,"31,515USD "
5068,5068,아쿠아스톰,12,,"274,382USD ",,"54,501USD "
5069,5069,독도야,1,,"51,475USD ",,"20,650USD "
5070,5070,리빙스턴,2,"579,356,000원", ,, 
5071,5071,대천에이스,3,,"396,254USD ",,"77,581USD "
5072,5072,로열프린스,5,,"1,732,000USD ",,0AUD 
5073,5073,라온스텔라,6,,"3,090,101USD ",,"60,617USD "
