,Unnamed: 0,Unnamed: 0.1,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황,말전적
1273,14,2,3.0,10,걸작맨,한,거,3세,56,,문정균,박윤규,♠박덕희,1¼,480(13),162.8,21.5,"계란형큰,눈가면",15(0/0/1)
1274,15,3,4.0,3,선더호스,한,수,3세,56,,빅투아르,안병기,♠(주)디알엠씨티,½,480(5),8.3,1.9,망사눈,16(1/0/2)
1275,16,4,5.0,2,마이더스캠프,한,수,3세,56,,문성혁,서인석,이유환,¾,441(2),9.5,2.8,"계란형큰,눈가면",11(0/0/1)
1276,17,5,6.0,9,문학포리스트,한,수,3세,56,,유승완,박재우,♠황봉기,½,502(0),5.2,2.2,망사눈,14(0/1/1)
1277,18,6,7.0,8,킹마운틴,한,수,2세,55,,박병윤,홍대유,♠이미경,1½,527(-2),203.3,26.9,,6(0/1/0)
1278,19,7,8.0,11,티즈파이팅,한,거,3세,52,,(-4)김태희,안병기,신승열,1,466(3),141.7,11.2,"계란형큰,망사눈",6(0/0/0)
1279,20,8,9.0,6,케이엔특급,한,거,3세,56,,안토니오,박대흥,♠조경수,2,452(3),21.9,6.3,망사,
1280,21,9,10.0,5,패밀리캡틴,한,수,3세,56,,황순도,임봉춘,김은갑,2,451(-2),24.0,4.4,눈가면,12(0/1/0)
1281,22,10,11.0,1,피엔에스헐,한,암,2세,53,,김동수,유재길,♠피엔에스홈즈,5,446(6),8.9,3.0,"계란형큰,망사눈",7(0/0/1)
1282,23,0,1.0,10,원더풀샘,한,암,3세,54,,이철경,박희철,윤훈열,,499(-11),9.4,2.7,"계란형큰,눈가면",7(1/0/0)
1283,24,1,2.0,1,흥행대박,한,거,3세,56,,하정훈,박병일,♠임동현,¾,434(-9),9.6,3.5,눈가면,4(1/2/0)
1284,25,2,3.0,2,포사포사,한,수,2세,51,,(-4)김아현,지용철,박시용,5,499(4),2.4,1.2,망사눈,9(0/1/1)
1285,26,3,4.0,5,라스트콜,한,수,3세,56,,조상범,손영표,♠강승연,목,448(6),58.3,7.2,"계란형큰,망사눈",6(0/0/0)
1286,27,4,5.0,4,킹크러시,한,수,3세,56,,박을운,최용건,♠박정배,½,527(13),2.5,1.2,계란형큰,8(1/0/1)
1287,28,5,6.0,7,클라우터,한,거,3세,56,,문정균,곽영효,♠김용래,½,463(-3),23.5,3.2,"계란형큰,망사눈",16(0/0/2)
1288,29,6,7.0,8,최강돌진,한,수,3세,56,,부민호,김동철,♠김선식,코,503(6),66.0,9.4,망사,
1289,30,7,8.0,6,티케이플렉스,한,수,3세,56,,먼로,강환민,♠김태권,3,456(3),15.6,3.0,계란형큰,
1290,31,8,9.0,9,퍼지퀸,한,암,3세,54,,유승완,조현수,김욱수,4,479(-8),29.9,4.3,"계란형큰,망사눈",10(0/0/0)
1291,32,9,10.0,3,조이풀피스,한,거,3세,56,,김귀배,이신영,최장석,6,456(-3),20.9,3.2,"계란형큰,눈가면",
1292,33,0,1.0,11,패스트트랙,한,수,2세,55,,송재철,강환민,♠윤우환,,470(6),2.5,1.2,"계란형큰,망사",7(2/0/0)
1293,34,1,2.0,9,갑오사랑해,한,암,4세,54,,김효정,김동철,♠김평갑,6,451(1),7.5,2.3,,
1294,35,2,3.0,8,신주류,한,수,2세,55,,이현종,조현수,♠김선식,1¼,485(-2),6.1,2.0,계란형큰,7(0/1/1)
1295,36,3,4.0,5,원더풀러커스,한,암,3세,54,,이철경,서인석,♠지대섭,1½,460(-3),65.8,8.3,,
1296,37,4,5.0,10,라게르타,한,암,3세,54,,이용호,이신영,♠이성영,1½,465(5),10.4,3.0,망사,14(3/0/0)
1297,38,5,6.0,1,천문,한,수,3세,56,,다비드,배휴준,조금제,½,490(4),10.9,3.2,망사눈,11(0/2/0)
1298,39,6,7.0,3,엄청난걸,한,암,3세,54,,하정훈,이준철,♠임한용,1½,478(0),13.0,3.5,망사눈,12(0/1/0)
1299,40,7,8.0,2,페페런,한,거,3세,56,,빅투아르,전승규,박기태,1¼,469(-4),5.9,1.7,"계란형큰,망사,혀끈",
1300,41,8,9.0,7,푸른빛깔,한,수,2세,55,,방춘식,지용철,♠이수길,2,476(6),39.7,17.3,망사눈,
1301,42,9,10.0,4,신대로,한,수,4세,52,,(-4)김태희,최용건,♠박정배,3,481(13),18.0,5.3,계란형큰,13(0/1/1)
1302,43,10,11.0,6,케이엔월드,한,거,3세,56,,조상범,박대흥,♠조경수,코,483(-3),39.1,8.6,,2(0/0/0)
1303,44,0,1.0,8,러피언파크,한,거,4세,53.5,25.0,문성혁,김동철,♠박종율,,470(-6),4.2,1.4,"망사눈,혀끈",22(1/1/6)
1304,45,1,2.0,3,어메이징위즈,한,암,4세,55,32.0,이현종,송문길,♠최몽주,½,471(3),3.8,1.6,망사,17(2/1/2)
1305,46,2,3.0,4,좋은관계,한,수,3세,54.5,27.0,유승완,신삼영,유영준,1¼,507(2),2.2,1.2,망사,14(0/2/4)
1306,47,3,4.0,7,해피먼스,한,암,4세,*52,25.0,이기회,박윤규,♠박덕희,코,516(4),49.9,8.8,"계란형큰,눈가면",27(0/1/3)
1307,48,4,5.0,9,아마로네,한,암,6세,*52,24.0,송재철,임봉춘,♠(주)나스카,3,446(4),50.8,5.7,"망사눈,반가지큰",
1308,49,5,6.0,6,레인,한,암,5세,52,26.0,이철경,이신영,♠이성영,2½,497(-8),68.8,7.6,망사눈,25(1/1/4)
1309,50,6,7.0,5,아라크투윈,한,암,3세,*52,25.0,조상범,배휴준,양현모,¾,463(1),20.8,4.5,"눈가면+,망사눈-",
1310,51,7,8.0,10,금세다,한,거,3세,54,26.0,박상우,박병일,♠배태곤,2,487(-7),38.0,7.0,"계란형큰,망사눈",17(0/2/0)
1311,52,8,9.0,2,이스트라이크,한,거,5세,54,26.0,김동수,전승규,어선미,1,494(-4),10.8,2.4,"계란형큰,망사",
1312,53,9,10.0,1,천둥캣,한,암,3세,54,30.0,하정훈,심승태,♠이종욱,4,468(-6),12.0,2.7,망사눈,
1313,54,0,1.0,10,문학앙코르,미,수,3세,53,38.0,(-1)임다빈,정호익,♠황봉기,,525(-2),9.3,2.2,"계란형큰,망사눈",16(1/2/1)
1314,55,1,2.0,4,마이티웰,미,수,3세,57,46.0,안토니오,서홍수,♠조병태,3,503(-2),1.9,1.2,"JR러깅,망사,자극판",6(1/1/1)
1315,56,2,3.0,8,스피드이즈칸,한,수,6세,53,47.0,(-4)김아현,서정하,대한사료,¾,463(2),39.9,4.4,,40(2/6/3)
1316,57,3,4.0,9,마이티윙,미,수,5세,58,50.0,김효정,서홍수,♠조병태,3,466(-5),77.1,12.6,,33(2/3/1)
1317,58,4,5.0,6,심플스타일,한,수,4세,54,36.0,조상범,송문길,♠윤우환,머리,481(-8),86.9,8.1,망사눈,16(2/2/1)
1318,59,5,6.0,11,피버디니,미,거,4세,55,41.0,김동수,전승규,♠김광명,2½,458(1),9.3,2.4,"Triabit ,망사눈,혀끈",15(0/2/2)
1319,60,6,7.0,1,큐티바비,한,암,5세,52,38.0,송재철,김윤섭,♠송암축산,2,481(3),50.7,4.3,,
1320,61,7,8.0,3,동작,한,거,5세,54,36.0,빅투아르,박재우,이긍열,¾,494(-4),33.1,4.7,"망사눈,반가지큰",31(2/0/1)
1321,62,8,9.0,7,정상킹덤,미,수,4세,55,40.0,먼로,박희철,♠정동진,목,526(0),3.3,1.4,"계란형큰,눈가면",21(0/2/1)
1322,63,9,10.0,12,청춘비바,미,거,3세,55,40.0,이현종,박병일,♠한명로,12,474(0),12.0,2.6,망사눈,12(1/0/1)
1323,64,10,11.0,2,와와여장부,한,암,7세,52,36.0,박상우,배휴준,곽승용,11,477(2),119.9,29.6,"계란형큰,망사",
1324,65,11,12.0,5,금석돌파,미,거,5세,56,43.0,하정훈,김동철,♠유희태,46,525(13),132.4,29.9,망사,
1325,66,0,1.0,6,구억마알,한,암,3세,54.5,34.0,송재철,안해양,임흥호,,463(6),4.6,1.8,망사,12(2/2/0)
1326,67,1,2.0,1,페더럴아이,한,수,3세,53.5,28.0,조상범,지용철,♠금악목장,머리,504(5),20.0,3.8,"Triabit ,망사눈",12(0/3/2)
1327,68,2,3.0,5,빅레드,한,수,3세,53,35.0,(-4)김태희,서인석,홍상기,1¼,475(2),5.4,2.0,자극판,13(1/2/1)
1328,69,3,4.0,9,캡틴브라보,한,거,4세,52,25.0,유승완,곽영효,♠김용래,목,433(-4),5.8,1.7,계란형큰,20(1/0/3)
1329,70,4,5.0,10,블루해머,한,수,3세,52.5,26.0,황순도,강환민,♠이종원,1,498(-4),36.1,7.6,"계란형큰,눈가면",8(0/1/2)
1330,71,5,6.0,3,아델머스탱,한,수,3세,52,25.0,지하주,송문길,♠이종훈,머리,480(0),18.0,3.7,,13(1/1/2)
1331,72,6,7.0,2,케이엔라이트,한,거,3세,54,29.0,먼로,박대흥,♠조경수,¾,501(11),5.2,2.5,"계란형큰,망사+,혀끈,눈가면-",11(3/1/1)
1332,73,7,8.0,7,올드스타트,한,수,2세,52.5,30.0,(-1)임다빈,박병일,♠황경호,2,461(13),8.4,3.5,망사눈,5(1/0/0)
1333,74,8,9.0,11,더리퍼,한,수,2세,52.5,28.0,이현종,토니,♠한명로,1,489(-4),9.2,2.9,"계란형큰,망사+,망사눈-",6(0/2/0)
1334,75,9,10.0,12,골드필드,한,암,5세,*52,26.0,이철경,조현수,윤영기,¾,454(-7),78.4,16.5,"계란형큰,망사",
1335,76,10,11.0,8,블레싱로드,한,암,6세,52,29.0,박상우,서범석,♠무라카미 켄세이,머리,395(-4),53.3,12.9,"계란형큰,망사",43(2/3/3)
1336,77,11,12.0,4,금성세계,한,수,3세,55.5,32.0,다비드,박재우,♠조창규,35,528(14),11.4,3.8,망사,7(1/1/1)
1337,78,0,1.0,3,거센돌풍,한,수,3세,55,31.0,김동수,최상식,♠강석대,,478(4),2.5,1.4,망사,10(2/0/2)
1338,79,1,2.0,12,빅플랜,한,암,4세,*52,25.0,유승완,김윤섭,김재성b,머리,480(14),18.8,2.9,눈가면,
1339,80,2,3.0,4,더파이팅,한,수,3세,54.5,30.0,박상우,박병일,♠김정철,¾,503(7),9.5,2.3,망사눈,10(1/1/1)
1340,81,3,4.0,11,포트스원,한,암,3세,51,27.0,(-4)김태희,서인석,♠조창규,1¼,489(-1),33.8,6.4,"계란형큰,망사눈",16(1/1/3)
1341,82,4,5.0,8,금아플로러스,한,수,4세,54,29.0,이용호,이신영,♠금아산업(주),1¼,535(-1),3.1,1.3,,16(0/2/2)
1342,83,5,6.0,1,런투골,한,암,3세,*52,26.0,이철경,강성오,씨유네트워크,코,439(-1),59.9,11.6,"망사눈+,혀끈+,계란형큰-,눈가면-",13(0/2/0)
1343,84,6,7.0,10,올드블레이드,한,암,4세,54.5,34.0,빅투아르,최용건,♠김형란,1¼,464(-6),10.1,3.0,망사눈,13(2/2/1)
1344,85,7,8.0,9,브레인스피더,한,암,5세,51,23.0,방춘식,서범석,이성헌,¾,506(-9),57.7,7.1,,20(1/0/1)
1345,86,8,9.0,7,새로운보배,한,암,5세,*52,26.0,부민호,심승태,류재욱,1¼,464(-7),120.8,15.3,계란형큰,23(0/3/2)
1346,87,9,10.0,2,우소륭,한,암,3세,*52,25.0,김귀배,이희영,임흥호,4,487(-2),22.6,6.0,눈가면,
1347,88,10,11.0,6,드림걸스,한,암,4세,52,29.0,이현종,우창구,♠드림커뮤니티,1¾,423(-1),9.2,2.4,Triabit,19(1/1/3)
1348,89,11,12.0,5,골디락스,한,수,4세,51,29.0,(-4)김아현,조현수,♠윤우환,2,534(-1),27.0,6.7,"계란형큰,승인편자",
1349,90,0,1.0,4,남산시대,한,수,3세,58,50.0,빅투아르,박병일,♠이기선,,494(-8),2.5,1.3,"계란형큰,혀끈-",7(3/3/1)
1350,91,1,2.0,9,천지울림,한,거,4세,52.5,39.0,하정훈,이준철,♠임한용,½,479(-2),7.1,2.2,눈가면,14(2/3/0)
1351,92,2,3.0,12,일마레,한,수,5세,*52,36.0,부민호,서범석,♠카도노 시게오,5,459(-7),121.0,18.9,"계란형큰,망사눈",28(1/2/4)
1352,93,3,4.0,8,대천얼짱,한,수,3세,54,42.0,유승완,최봉주,♠김경민,½,500(-4),6.1,1.9,"계란형큰,망사눈",13(2/3/1)
1353,94,4,5.0,7,킹에이스,한,수,4세,53,40.0,먼로,전승규,♠박철근,코,499(3),5.5,1.6,"Triabit ,눈가면,혀끈",9(1/4/1)
1354,95,5,6.0,11,라온다이아,한,암,3세,54,46.0,김동수,박종곤,♠라온건설,4,426(10),18.8,5.3,,13(2/2/4)
1355,96,6,7.0,6,보디가드,한,수,3세,*52,36.0,송재철,조현수,♠(주)나스카,코,500(-2),15.0,3.1,"계란형큰,망사,승인편자",13(2/1/1)
1356,97,7,8.0,3,파이어하트,한,수,4세,55.5,45.0,이용호,송문길,♠손병현,1,492(-2),47.7,9.0,,
1357,98,8,9.0,5,에스테이크,한,암,3세,*52,38.0,문성혁,서인석,♠이성님,3,473(-12),11.3,3.3,"망사눈,자극판",13(2/2/1)
1358,99,9,10.0,1,라피도아레스,한,암,4세,56,50.0,김효정,송문길,♠허장원,1¼,557(3),13.3,4.6,"망사눈,반가지큰",12(3/3/1)
1359,100,10,11.0,2,흥드림,한,수,3세,54,44.0,(-1)임다빈,정호익,♠임한용,12,518(9),29.0,7.4,망사눈,14(3/2/0)
1360,101,11,12.0,10,원앤온리,한,암,4세,51,39.0,방춘식,지용철,♠조용학,6,492(4),81.5,14.3,눈가면,24(2/3/2)
1361,102,0,1.0,3,갤럽컬린,미,거,5세,56,73.0,다비드,리카디,♠이성인,,519(9),42.3,7.1,"계란형큰,망사눈,승인편자+",20(5/2/3)
1362,103,1,2.0,7,문학킹,미,거,4세,55,69.0,유승완,박재우,♠에스지이건설,2,489(-3),4.8,1.9,망사눈,17(3/2/3)
1363,104,2,3.0,11,조우니가,미,암,5세,52,68.0,조상범,임봉춘,♠안희철,1½,446(-14),17.8,3.5,,26(3/3/3)
1364,105,3,4.0,10,대변화,한,거,6세,51,69.0,(-4)김아현,지용철,♠이수길,1¾,494(0),13.7,3.8,"계란형큰,망사눈",44(4/6/5)
1365,106,4,5.0,6,장산포에버,미,거,4세,57,75.0,안토니오,리카디,♠김병진,1,494(1),1.7,1.0,눈가면,9(4/2/1)
1366,107,5,6.0,8,서울의별,한,암,6세,56,79.0,송재철,김동철,♠김선식,2½,428(-6),14.1,2.3,,43(4/3/7)
1367,108,6,7.0,9,서울탱크,미,거,7세,57,75.0,문성혁,박희철,조병해,½,458(7),47.7,7.0,망사눈,58(2/8/2)
1368,109,7,8.0,2,이겨주마,미,거,6세,56,73.0,빅투아르,홍대유,♠황봉기,½,571(6),81.5,11.6,Triabit,31(2/6/3)
1369,110,8,9.0,4,블루키톤,미,수,4세,57,77.0,박을운,김동철,♠최병욱,4,486(-2),5.8,2.9,,19(4/3/1)
1370,111,9,10.0,12,선더마크,미,암,5세,55,77.0,먼로,박대흥,♠우순근,1¼,513(12),42.2,5.1,망사,
1371,112,10,11.0,1,명진플라이,미,거,4세,54,66.0,김효정,최용건,♠(주)자성실업,5,489(16),354.4,18.7,"계란형큰,망사눈",16(2/3/0)
1372,113,11,,5,불멸의제왕,미,거,6세,54,66.0,이현종,최용구,이영해,주행중지,485(6),187.8,19.6,망사눈,
1373,0,0,1.0,6,제이트로스,한,암,2세,53,,유승완,송문길,♠허장원,,491(10),1.6,1.0,망사,5(1/2/0)
1374,1,1,2.0,9,지스타,한,수,2세,55,,먼로,이관호,♠(주)인펨,2,475(8),13.5,3.0,"계란형큰,눈가면+,망사-",5(0/1/0)
1375,2,2,3.0,7,걸작드림,한,암,2세,53,,다비드,박윤규,♠박덕희,1¼,468(13),24.2,4.3,"망사눈,반가지큰",5(0/2/1)
1376,3,3,4.0,5,유레카,한,수,2세,55,,이용호,이신영,♠(주)나스카,¾,503(5),20.6,2.7,계란형큰,5(0/0/0)
1377,4,4,5.0,8,캐시백,한,수,2세,55,,김귀배,이희영,김창국,머리,510(3),6.6,1.7,,5(0/0/2)
1378,5,5,6.0,4,기쁨환희,한,암,2세,53,,하정훈,이준철,김창희,3,453(-25),66.0,9.9,,3(0/0/1)
1379,6,6,7.0,10,헤라블레이드,한,암,2세,53,,부민호,토니,♠김형란,1¾,420(-5),74.7,8.1,"계란형큰,망사+,양털코-",3(0/0/0)
1380,7,7,8.0,1,천송이,한,암,2세,53,,김옥성,배휴준,조금제,5,484(2),65.4,6.8,망사,5(0/0/0)
1381,8,8,9.0,3,에이스플랜,한,수,2세,55,,빅투아르,홍대유,♠황봉기,3,512(20),196.8,34.3,망사눈,6(0/1/0)
1382,9,9,10.0,2,글로벌퍼스트,한,암,2세,53,,송재철,최상식,♠장재형,1¾,497(6),3.8,1.5,,
1383,10,10,11.0,12,피엔에스꼬미,한,암,2세,50,,(-4)김태희,박윤규,♠피엔에스커튼월,6,452(11),290.8,21.8,망사눈,
1384,11,11,12.0,11,서머에이스,한,수,2세,55,,이현종,김동균,♠김한수,5,486(16),225.0,18.4,망사눈,4(0/0/0)
1385,12,0,1.0,10,은혜충만,한,암,4세,54,,빅투아르,박병일,강태구,,473(-17),5.7,2.1,,8(1/1/0)
1386,13,1,2.0,6,동서여걸,한,암,3세,54,,다비드,서홍수,♠김명식,5,411(-11),12.2,3.3,망사,13(0/1/0)
1387,14,2,3.0,11,모닝펄,한,암,2세,53,,문성혁,서인석,♠최상기,1½,428(-4),4.0,1.6,계란형큰,6(0/1/2)
1388,15,3,4.0,3,루비캣,한,암,3세,54,,송재철,안병기,♠김기종,1½,549(9),4.0,1.4,"계란형큰,망사눈",5(0/0/1)
1389,16,4,5.0,8,럭셔리골드,한,암,4세,54,,황순도,임봉춘,♠김태성,3,479(-1),94.2,17.6,망사,7(0/0/0)
1390,17,5,6.0,5,뉴스마트,한,암,3세,54,,부민호,심승태,♠김태성,1,461(-7),19.8,3.9,,8(0/0/0)
1391,18,6,7.0,1,노스몰선,한,암,2세,52,,(-1)임다빈,정호익,♠김평갑,1,492(-10),4.0,1.7,계란형큰,4(0/0/0)
1392,19,7,8.0,9,멋진가람,한,암,3세,54,,이기회,박윤규,정기찬,2½,483(-9),187.4,23.2,"망사눈+,계란형큰-,망사-",
1393,20,8,9.0,4,퍼펙트라이트,한,암,4세,54,,이현종,우창구,♠변갑한,1¼,437(-21),66.2,8.7,"Triabit ,망사눈",
1394,21,9,10.0,2,넘버원타깃,한,암,4세,50,,(-4)김태희,이희영,♠태립,1,511(7),6.6,1.8,망사,13(0/1/2)
1395,22,10,11.0,7,라온더최강,한,암,3세,54,,조상범,박종곤,♠라온건설,7,411(-8),97.0,16.7,망사눈,
1396,23,0,1.0,4,댓츠마이보이,한,거,3세,56,,유승완,이관호,♠(주)인펨,,491(5),2.8,1.5,"계란형큰,망사",11(1/1/1)
1397,24,1,2.0,3,기타리스트,한,거,3세,56,,김옥성,박천서,김봉섭,½,489(-4),4.6,1.6,"망사눈,반가지큰",10(0/2/0)
1398,25,2,3.0,5,소우주,한,수,3세,56,,빅투아르,안병기,♠우태율,3,494(4),6.8,1.9,계란형큰,18(0/0/3)
1399,26,3,4.0,10,불화산,한,거,3세,56,,먼로,이관호,♠황은호,1¾,450(-10),11.5,2.9,"계란형큰,망사눈",10(1/0/0)
1400,27,4,5.0,8,디바인파워,한,수,4세,56,,김귀배,손영표,류재욱,½,478(-6),62.5,8.8,계란형큰,15(0/0/0)
1401,28,5,6.0,9,하니,한,암,3세,54,,조상범,임채덕,황혜정,2,441(-3),36.0,6.3,"Triabit ,망사눈,승인편자",12(0/0/1)
1402,29,6,7.0,2,젊은영웅,한,수,3세,56,,이현종,최용건,박치문,4,462(4),4.9,1.8,계란형큰,
1403,30,7,8.0,7,그린최강,한,암,3세,54,,박병윤,홍대유,♠김재영b,½,459(-7),20.0,4.8,눈가면,
1404,31,8,9.0,1,블랙킹,한,수,4세,52,,(-4)김태희,이신영,♠김두식,4,469(0),23.9,4.4,망사눈,20(0/1/0)
1405,32,9,10.0,6,상승행진,한,수,3세,52,,(-4)김아현,지용철,곽태훈,6,470(-1),9.7,2.9,계란형큰+,18(1/1/0)
1406,33,0,1.0,5,스페셜스토리,한,암,4세,*52,23.0,방춘식,박희철,이효선,,458(-9),76.8,7.8,"계란형큰+,눈가면",16(1/1/3)
1407,34,1,2.0,12,어플리트마린,한,암,4세,52,27.0,송재철,홍대유,♠이경희,목,453(-2),17.8,3.5,망사눈,
1408,35,2,3.0,9,송암캣,한,암,4세,52,27.0,김효정,안해양,♠송암축산,목,432(-10),130.0,14.5,망사,15(1/0/2)
1409,36,3,4.0,11,그레이트한센,한,암,3세,52.5,28.0,이철경,조현수,♠이혜란,2,432(-4),27.2,4.8,"망사눈-,자극판-",11(1/1/0)
1410,37,4,5.0,3,초원의기적,한,암,4세,52,27.0,다비드,우창구,조홍구,목,440(2),15.2,2.7,"망사눈,반가지큰",
1411,38,5,6.0,8,온리위너,한,암,4세,52,27.0,조상범,송문길,♠손병철,½,444(8),16.0,2.7,,13(0/2/1)
1412,39,6,7.0,7,소베라니아,한,암,3세,54.5,32.0,박을운,심승태,전영애,목,481(-3),1.8,1.2,"계란형큰,망사눈",5(1/1/0)
1413,40,7,8.0,6,케이엔메니퀸,한,암,3세,53,29.0,먼로,박대흥,♠조경수,½,496(5),4.8,1.8,"계란형큰,망사+",10(1/1/0)
1414,41,8,9.0,4,미스캠프,한,암,3세,52,27.0,김동수,임채덕,말사모,2½,480(7),6.3,1.9,"계란형큰,망사눈",11(0/2/0)
1415,42,9,10.0,10,우승환희,한,암,3세,52,27.0,유승완,김동균,이연수,1¾,494(2),104.6,12.8,"계란형큰,망사눈",
1416,43,10,11.0,2,르루아블랑,한,암,4세,53.5,30.0,김옥성,박천서,♠박병룡,3,469(-1),27.7,7.8,망사눈,12(2/0/0)
1417,44,11,12.0,1,화이트윙,한,암,3세,53,29.0,이용호,이신영,구리야마 타다시,8,494(10),23.1,4.6,계란형큰,8(1/0/1)
1418,45,0,1.0,7,마칼루파워,한,수,4세,52,24.0,김효정,서홍수,♠김세민,,463(1),17.7,4.1,망사,21(1/1/5)
1419,46,1,2.0,9,골드케이,한,거,3세,55.5,31.0,다비드,박대흥,♠강경운,½,460(-4),20.7,6.5,"계란형큰,양털코",12(1/1/3)
1420,47,2,3.0,5,카우보이탱고,한,거,3세,54,28.0,유승완,최상식,♠임동현,1¾,499(1),3.8,1.6,,12(1/1/2)
1421,48,3,4.0,6,벌말대장,한,수,3세,56.5,33.0,안토니오,리카디,구인택,¾,447(-8),2.4,1.3,"계란형큰,눈가면+,망사눈-",13(0/5/3)
1422,49,4,5.0,3,멋진가이,한,거,3세,54.5,29.0,이용호,최영주,이장운,½,444(0),49.6,5.5,,15(1/1/0)
1423,50,5,6.0,12,나인아이,한,수,3세,52,32.0,(-4)김아현,지용철,♠금악목장,½,508(-2),19.2,3.8,"계란형큰,망사",16(0/5/2)
1424,51,6,7.0,1,영웅대마,한,거,3세,53.5,29.0,(-1)임다빈,정호익,♠김광명,4,481(1),43.1,10.6,망사눈,14(1/0/0)
1425,52,7,8.0,10,왕인행차,한,수,4세,56,32.0,이기회,서홍수,전영규,3,477(0),30.4,7.2,"계란형큰,망사눈",
1426,53,8,9.0,11,금아스위프트,한,거,3세,53,26.0,송재철,이관호,♠금아산업(주),1½,495(-13),29.3,5.5,"계란형큰,망사눈",12(0/1/2)
1427,54,9,10.0,4,브라보삭스,미,거,4세,57,34.0,먼로,이관호,♠김창식,¾,470(1),8.4,4.3,"계란형큰,망사",19(0/0/2)
1428,55,10,11.0,8,누비고,한,수,3세,55.5,31.0,문성혁,서인석,천병득,1½,524(8),13.2,2.4,"계란형큰,눈가면",11(1/1/0)
1429,56,11,12.0,2,신의한수,한,수,3세,55.5,31.0,박을운,최용건,장철환,7,511(12),9.1,2.2,,7(1/0/1)
1430,57,0,1.0,2,파이팅대디,한,거,3세,53.5,41.0,안토니오,최봉주,♠김정철,,511(-6),2.0,1.4,,11(3/3/0)
1431,58,1,2.0,3,선더타임,미,거,3세,56,46.0,이현종,우창구,♠변갑한,머리,500(1),4.2,1.4,망사,11(2/2/0)
1432,59,2,3.0,7,와일들리로맨틱,미,수,3세,53,48.0,(-4)김아현,안병기,♠우태율,2,452(2),7.2,2.5,"망사눈+,눈가면-",9(3/1/1)
1433,60,3,4.0,9,블랙펀치,미,거,4세,*52,36.0,김옥성,박종곤,강태구,1½,494(1),76.8,14.4,,18(0/0/2)
1434,61,4,5.0,4,최고레이스,미,수,3세,54,42.0,빅투아르,강성오,♠이강운,3,484(0),9.6,2.1,"계란형큰,망사,혀끈+",10(2/0/1)
1435,62,5,6.0,6,두손멍군,미,수,3세,51,36.0,방춘식,정호익,이도명,머리,476(6),9.9,2.8,망사눈,15(0/2/3)
1436,63,6,7.0,5,머니실크,한,수,4세,54,42.0,김효정,배대선,이광수a,3,480(1),15.8,2.0,망사눈,
1437,64,7,8.0,1,에이스찬,미,수,4세,51,36.0,(-1)임다빈,정호익,김광두,5,454(0),19.8,3.5,망사눈,19(0/3/1)
1438,65,8,9.0,11,파노라마선,미,거,4세,56,46.0,지하주,김동균,♠김영근,4,498(-7),44.6,6.8,"계란형큰,망사눈",
1439,66,9,10.0,8,오섬스프링스,미,거,3세,51.5,37.0,이철경,손영표,♠황경호,1,444(3),82.8,14.8,망사눈,4(0/0/0)
1440,67,10,,10,호크행진곡,한,거,5세,58,50.0,이기회,최봉주,♠오종환,출전취소,(0),----,----,"망사눈,혀끈",23(3/1/1)
1441,68,11,,12,명진고스트,미,거,3세,*52,37.0,조상범,박대흥,♠정은섭,출전취소,(0),----,----,"계란형큰,눈가면,혀끈",2(0/0/0)
1442,69,0,1.0,10,라온라이트맨,한,거,4세,*52,43.0,유승완,안병기,♠라온건설,,481(0),9.5,2.9,"계란형큰,망사눈",19(4/2/2)
1443,70,1,2.0,6,메니챔프,한,수,4세,52.5,54.0,조상범,안병기,♠조명식,1,456(-7),9.4,1.9,계란형큰,22(5/3/2)
1444,71,2,3.0,4,베스트라인,한,수,5세,54,57.0,빅투아르,이희영,이진경,1¼,517(4),5.3,1.7,,22(3/3/5)
